ticker,year,quarter,EBITMargin,ROA,ROE,ROIC,EPS,P/B,P/E,RevenueGrowth,GrossProfitGrowth,DebtToEquityRatio
UNI,2024,1,0.54384714,0.00115106,0.00348471,0.00046898,8.76764781,0.84619811,243.18033219,-0.35,-0.35,1.64373054
UNI,2024,2,-0.05502416,0.00059003,0.00178841,-6.862e-05,-5.20040324,0.67539086,377.80814471,-0.52857143,-0.62015114,1.64454367
UNI,2024,3,0.14379649,0.00045549,0.0013825,-0.00026645,1.87719873,0.66575943,481.64425201,-0.60058097,-0.70147215,1.64425006
UNI,2024,4,-1.25796873,2.55e-06,8.17e-06,1.736e-05,1.00318544,1.557995,77110.26703928,,,1.67555307
UNI,2025,1,0.06664004,-0.00062243,-0.00210244,-0.0004648,1.26542129,2.31074767,-635.43155181,-0.07692308,-0.41538462,1.79056851
UNI,2025,2,0.43088902,-0.00035927,-0.00103019,7.649e-05,0.59630512,1.05163177,-1002.60497668,0.81818182,0.65748454,0.58267662
V12,2023,1,0.02252837,0.013182,0.065492,0.04138984,62.47997748,1.61004652,16.08656084,-0.36194621,-0.34103282,0.10512088
V12,2023,2,-0.01205712,0.009269,0.038164,0.03748427,52.3202219,0.9171177,21.80989305,-0.60013676,-0.28834295,0.05040819
V12,2023,3,0.01844641,0.009481,0.034316,0.02794005,158.31213407,0.88350008,24.52337654,0.1417087,-0.09423705,0.03994883
V12,2023,4,0.03997193,0.018158,0.075122,0.19310598,560.52854512,0.91989087,13.78686182,0.59588109,1.80322954,0.03842889
V12,2024,1,0.02151393,0.02000697,0.06515934,0.09235804,109.23601461,1.0060925,15.85847063,1.59919101,1.00138449,0.02215223
V12,2024,2,0.01737113,0.02377807,0.07824333,0.14010514,237.1358362,0.93367345,11.82862541,2.96360035,2.49430678,0.01496203
V12,2024,3,0.02296653,0.02256588,0.07309774,0.12681244,94.59892102,0.9050985,12.28158601,-0.14883573,0.06254087,0.01486123
V12,2024,4,0.02440024,0.01477594,0.05618387,-0.46755684,340.95263656,0.89030531,15.91588374,-0.14159989,-0.36384878,0.01449751
V12,2025,1,0.02054392,0.01641792,0.05568409,0.14758226,93.47953695,0.88436967,16.18446255,-0.1169191,-0.04253425,0.01225853
V12,2025,2,0.02014977,0.01755361,0.06615604,0.33377844,383.53493804,0.86542114,12.93057114,0.65767366,0.27558256,0.01260584
V21,2023,1,0.22736037,0.000389,0.001084,3.89e-05,20.89204544,0.5700274,529.69590401,-0.54127455,7.71083073,0.25271262
V21,2023,2,0.01207618,-0.000563,-0.001512,-0.00579207,-17.8019296,0.60056231,-399.4348709,6.88161014,3.1258324,0.24406287
V21,2023,3,-0.02406917,0.00692607,0.01851456,0.00306204,-48.12965253,0.61331378,33.00153692,37.67840093,1.78687427,0.3578381
V21,2023,4,0.02022545,0.00018424,0.00048416,0.0094698,49.95695299,0.66935888,1382.84000889,0.1905298,-0.21228742,0.409062
V21,2024,1,-0.02411359,-0.00370763,-0.00995851,0.00603541,-84.85345376,0.69484968,-69.4251026,9.30545082,0.10173261,0.41285745
V21,2024,2,0.02037063,0.00144085,0.00388749,0.00686645,122.42456538,0.57862732,149.75222825,0.71959491,-0.20620892,0.40650507
V21,2024,3,0.00298621,0.00201229,0.00541162,0.0092634,-32.60877345,0.67887079,125.6389122,0.03459244,2.64538805,0.45292055
V21,2024,4,-0.01207063,-0.00341216,-0.00969412,0.00020195,-102.96958022,0.64606112,-66.32162955,-0.44093252,-0.09054495,0.49147783
V21,2025,1,0.02780654,-9.635e-05,-0.00027663,0.00989905,10.3534378,0.71490125,-2571.10673314,0.85335188,0.88249722,0.491289
V21,2025,2,0.02208812,-0.00358463,-0.01070365,0.01165854,17.15899446,0.67403613,-62.92455486,0.257553,0.29519805,0.49423945
VBC,2023,1,0.05336548,0.054653,0.177662,0.1054267,865.26618019,0.88558042,5.30853583,-0.19227597,-0.04486746,1.1873815
VBC,2023,2,0.05521717,0.057039,0.179404,0.10793534,1019.4917793,0.93311262,5.03328892,-0.16558569,-0.03248479,1.16841421
VBC,2023,3,0.05358412,0.0629338,0.1846194,0.03598141,988.6152547,0.90721048,4.93946687,-0.03011553,0.05469427,0.84330419
VBC,2023,4,0.04405892,0.06570377,0.18095846,0.03197261,869.23273714,0.95052702,5.34386154,-0.07979303,-0.20607223,0.66900257
VBC,2024,1,0.04860493,0.07033231,0.1847696,0.12303585,925.80732661,1.00151285,5.78467365,-0.04106246,-0.13670125,0.70315721
VBC,2024,2,0.04724803,0.07035403,0.17669638,0.11696276,908.49214317,0.96906336,5.36272414,-0.16687785,-0.19030962,0.78508086
VBC,2024,3,0.04696435,0.07084382,0.1738814,0.11510105,977.82393521,0.94470017,5.4599357,-0.02590853,-0.09700928,0.54919628
VBC,2024,4,0.04161088,0.07080836,0.1721656,0.11290536,908.92704746,0.91501121,5.45544001,-0.00292632,-0.08484025,0.63205661
VBC,2025,1,0.05154654,0.07016997,0.17162049,0.11103001,938.2689114,0.86923464,5.38366226,-0.03239925,0.06242314,0.73010446
VBC,2025,2,0.04472044,0.0719468,0.17425761,0.1175314,1019.88875705,0.98282248,5.53978465,0.21755897,0.07055915,0.55795749
VC1,2023,1,0.13494113,0.011535,0.032011,0.04186182,5.8561005,0.48785682,15.21572987,-0.65333054,-0.38926629,0.35885015
VC1,2023,2,0.04519505,0.008382,0.022355,0.02831328,-34.85442275,0.42638981,18.97974931,-0.61890562,-0.38789006,0.37640563
VC1,2023,3,0.08732133,0.00560015,0.01458841,0.01052507,-9.68095175,0.40255939,27.45819331,-0.63757111,-0.32794693,0.36259991
VC1,2023,4,0.06592447,0.003777,0.010631,0.02455627,254.70877075,0.36801036,34.80100028,-0.25998125,-0.26961254,0.40916443
VC1,2024,1,0.05501447,0.00465611,0.01278828,0.03220069,55.78261158,0.42496936,33.08817903,2.67983797,1.35776359,0.47815353
VC1,2024,2,0.05855709,0.00751197,0.02068153,0.03956372,129.11185,0.44633244,21.63181677,1.39565859,0.70296889,0.43847797
VC1,2024,3,0.0506921,0.00877554,0.02555604,0.04140581,92.04559975,0.4061441,15.98799713,1.89657855,1.46511547,0.55237284
VC1,2024,4,0.01603922,0.0050612,0.014374,0.02930422,22.05474,0.43435537,30.43531178,0.8888668,0.53167488,0.5654494
VC1,2025,1,0.04307447,0.00474235,0.01411179,0.02705148,145.38389083,0.48088989,34.19626211,0.21007602,0.1750518,0.5106143
VC1,2025,2,0.02601178,0.00496603,0.01483404,0.02670244,145.38389083,0.58161218,39.47039598,0.74229696,0.60495131,0.53630405
VC2,2023,1,0.02873655,0.012322,0.041745,0.02756461,47.34885379,1.17830662,27.76504386,-0.40304339,-0.52270231,1.02009055
VC2,2023,2,0.07239126,0.01130495,0.03969882,0.00582907,117.17716942,0.91294375,16.48813434,1.08859373,0.23202078,1.09625558
VC2,2023,3,0.11392281,0.00619094,0.02237059,0.00621566,90.35690135,1.01931803,36.51928265,0.15653606,0.20223884,1.13810599
VC2,2023,4,-0.05321106,0.00596011,0.02151334,0.00354161,61.60484195,0.67980122,30.03512706,-0.1633063,-0.27960091,0.97969098
VC2,2024,1,0.03469487,0.00579964,0.02034782,0.02282469,24.92855467,0.52928956,24.5467211,1.24351811,0.0310977,1.04338241
VC2,2024,2,0.00315217,0.01210491,0.04044377,0.00673461,346.3621463,0.77809808,18.93658553,-0.38408595,-0.49286134,1.09572796
VC2,2024,3,0.04367865,0.01216012,0.03918082,0.00262097,79.95745124,0.65082601,16.57099771,0.61311362,-0.30119241,1.10252784
VC2,2024,4,0.11840104,0.01989647,0.06209664,0.03379641,362.2187196,0.55621995,8.7346791,0.16614275,2.59027784,0.9031234
VC2,2025,1,0.06506568,0.02100479,0.06581123,0.03405322,55.28413113,0.60617246,9.27281409,-0.18383955,0.42361697,0.96505131
VC2,2025,2,0.07092593,0.0142325,0.04461986,0.04098925,63.49636668,0.67346317,15.17316329,0.12005076,0.83176558,0.92021793
VC3,2023,1,0.2276212,0.024256,0.090935,0.07737282,90.44555359,2.45483547,27.86849375,41.17646844,66.60059655,0.25346725
VC3,2023,2,0.23036065,0.028375,0.095534,0.10038324,157.4104794,2.19989265,23.5636032,32.19617802,22.57091081,0.27528712
VC3,2023,3,0.19485427,0.0368268,0.11176231,0.0328771,284.66522568,2.54116549,23.30787948,2.73302355,7.23793012,0.30853802
VC3,2023,4,0.25841905,0.04019669,0.11408742,0.02813653,767.92105516,2.56506961,24.0174026,-0.0760953,-0.05440077,0.31120084
VC3,2024,1,0.16573861,0.04105288,0.11199272,0.10669498,81.58692431,2.61775471,24.41364569,0.18870073,-0.02411173,0.09916286
VC3,2024,2,0.2369435,0.04871476,0.12455041,0.12676532,329.33634465,2.5747127,21.50441645,1.39096104,1.34653585,0.0872786
VC3,2024,3,0.09741794,0.04234401,0.10243501,0.11059767,50.07730827,2.56295279,25.48476379,-0.57705564,-0.66117832,0.08692149
VC3,2024,4,0.14995717,0.02035938,0.04834145,0.05475011,106.12255358,2.47514939,52.38038412,-0.62739172,-0.69202573,0.08329817
VC3,2025,1,0.09917232,0.02022794,0.04559915,0.05438063,52.13736347,2.67034071,59.11761979,0.28221246,-0.30287649,0.08263011
VC3,2025,2,0.2972768,0.03220147,0.07041578,0.06964125,581.37008129,2.69157209,39.88938487,0.06406291,0.33706474,0.0752977
VC6,2023,1,0.00899346,0.013436,0.072295,0.04725294,35.70070178,0.70393818,10.04717976,0.11051323,-0.02677614,1.8418265
VC6,2023,2,0.01625116,0.015777,0.087528,0.05585467,302.95069013,1.27246772,14.20066334,0.4723379,0.50996176,1.86078172
VC6,2023,3,0.01122431,0.01910599,0.10515334,0.02032435,337.77512983,0.94176789,8.89775425,1.3583068,0.29950095,1.37183861
VC6,2023,4,0.02926671,0.0199119,0.12437014,0.06269681,1117.04530163,1.01250868,8.36366638,0.47360098,0.29556745,1.66064856
VC6,2024,1,0.02471875,0.0262675,0.158499,0.09664363,508.58516171,1.43572457,9.7072114,1.70693825,2.59418358,1.50804484
VC6,2024,2,0.02782718,0.03539475,0.21228286,0.1457085,1241.73620726,1.32862228,6.86384027,1.11717726,1.68166471,1.39984613
VC6,2024,3,0.03218606,0.03611431,0.21887673,0.17450822,544.82174308,1.55182553,7.45660497,-0.4718111,0.30777574,0.70296229
VC6,2024,4,0.01697439,0.02571859,0.17203656,0.16275427,355.66147311,1.92914223,11.99976848,0.04101437,-0.17310266,0.90254689
VC6,2025,1,0.01928748,0.03444049,0.21032409,0.23458439,1254.28497536,1.75814991,8.97022335,1.29908121,0.65315619,1.1357649
VC6,2025,2,0.02259753,0.03108911,0.19181571,0.16560853,818.93639786,2.35224214,12.76020582,-0.08058309,-0.44079637,1.45237033
VC7,2023,1,0.0681718,0.014815,0.024442,0.03359746,15.62429748,2.01805397,83.10010102,0.02641137,0.27646735,0.25418153
VC7,2023,2,0.10216155,0.01496,0.024242,0.03633451,122.11492422,2.12585977,88.09060413,-0.23866168,0.09624429,0.21632564
VC7,2023,3,0.09136397,0.038736,0.062517,0.04133136,446.42700227,2.50330169,25.5283625,0.02319506,0.28499023,0.20740332
VC7,2023,4,0.08457718,0.03603781,0.05650855,0.00144376,145.01016528,1.0875252,15.96672709,0.20363806,0.07684798,0.11601035
VC7,2024,1,0.09522701,0.03704076,0.05547694,0.0330445,22.68031587,0.88117562,14.73079513,0.2332226,0.2073356,0.11020319
VC7,2024,2,0.09063172,0.03297051,0.04820428,0.02667824,67.14867606,0.8032094,15.67211434,-0.03203659,0.28494383,0.11450697
VC7,2024,3,0.05531072,0.01654679,0.02371924,0.01923489,21.50550758,0.9121858,36.72042093,-0.33655296,-0.31214233,0.11471275
VC7,2024,4,0.04813839,0.00599255,0.00861489,0.01338132,-18.55725198,0.72540193,53.09250059,-0.07441309,-0.37583237,0.11926198
VC7,2025,1,0.09240851,0.00641226,0.00925575,0.01292957,30.29502671,0.90652623,98.61315399,-0.03304022,0.5007913,0.12970002
VC7,2025,2,0.07710052,0.00724298,0.01066615,0.01672668,82.70157599,1.1439348,107.80951685,0.91902492,0.26024396,0.20171807
VC9,2023,1,0.14950086,0.001515,0.260893,-0.00417496,8.49946042,6.09061673,40.5714817,-0.71254327,0.02954245,22.02474145
VC9,2023,2,0.12091387,0.008754,1.092921,-0.00884491,25.72848492,7.19746024,6.64793546,-0.55128847,0.04101955,23.95966077
VC9,2023,3,0.05080309,0.00923006,0.42725318,0.0039851,6.83885894,1.45948403,6.66065066,2.59778545,15.00370659,4.45420984
VC9,2023,4,0.05572022,0.00127817,0.0377198,,51.16302288,1.09275092,41.0623446,-0.43464735,0.98319079,3.21828438
VC9,2024,1,0.04919016,0.00139099,0.02849597,0.07724551,7.23170971,1.19701149,48.30953922,2.29248712,0.04559613,1.59199424
VC9,2024,2,0.042973,0.00156948,0.0239527,0.06672685,22.94362906,1.08387474,45.02839233,-0.08688275,-0.37921128,1.66238691
VC9,2024,3,0.05379952,0.00162387,0.02289303,0.0713591,3.42278935,1.24134682,54.45574665,-0.46046869,-0.36101578,1.64208023
VC9,2024,4,0.0216833,0.00086177,0.01252151,0.04627215,12.83089765,1.10547397,88.83874695,-0.25266943,-0.55215352,1.49821589
VC9,2025,1,0.04697939,0.00099253,0.01278925,0.05795358,8.45543676,1.18175833,92.74002834,-0.10561793,-0.23003789,1.28107075
VC9,2025,2,0.05936712,0.00082446,0.01006624,0.0557147,12.89230118,1.04684286,104.47163529,-0.5122604,-0.35055804,1.12913611
VCC,2023,1,0.02298792,0.00817,0.062919,0.04315015,109.22456992,1.10111266,17.27730242,0.48613216,0.31542388,2.28573193
VCC,2023,2,0.02529622,0.009104,0.074018,0.05050926,161.19433425,1.59890914,11.50750712,0.15942477,0.12848283,2.25464451
VCC,2023,3,0.01877308,0.008824,0.073722,0.04868994,151.439343,2.0306537,16.30029407,0.19392482,0.10039331,2.49482253
VCC,2023,4,0.02368341,0.00661787,0.03862461,0.01997835,130.18657446,0.94412032,17.41003568,0.09155232,-0.14887129,0.99831608
VCC,2024,1,0.02246778,0.00601365,0.03653898,0.03501675,30.25325854,0.88981264,21.25970377,-0.05371629,-0.01542331,1.22227725
VCC,2024,2,0.01206195,0.00472118,0.02500438,0.02780148,11.20640913,0.87983767,31.82051787,-0.04376279,0.08517452,1.29119837
VCC,2024,3,0.02031117,0.00436205,0.02065926,0.02564864,57.92662908,0.76696198,34.69855542,-0.21161683,-0.07969654,1.26852844
VCC,2024,4,0.02357005,0.00593781,0.02752565,0.02976124,212.03924004,0.80568571,29.22046822,-0.13017872,0.05868626,0.95190892
VCC,2025,1,0.01822015,0.00667297,0.03092344,0.02774717,64.87480425,0.80988756,26.58597765,0.26424569,0.06979448,1.15062206
VCC,2025,2,0.02734365,0.01334346,0.06125635,0.04454712,361.306001,0.83611273,14.07749309,0.77848796,0.56367491,1.01629567
VCM,2023,1,-0.00613048,0.002329,0.003139,-0.06245083,1.90174733,1.19013224,379.35275795,0.16334836,-0.00464229,0.01702304
VCM,2023,2,-0.11411944,0.004672,0.006269,-0.07085909,113.76738667,0.86221248,136.97286204,1.28775395,-0.35822614,0.00414831
VCM,2023,3,-0.18588731,0.00497566,0.0065958,-0.0149673,7.79204733,0.7640233,90.48810716,-0.52791024,-0.135083,
VCM,2023,4,0.01139947,0.00950177,0.0127102,-0.0182249,157.726342,0.62957107,49.57499566,0.96363605,4.22814922,0.02481457
VCM,2024,1,0.14880359,0.02765354,0.0353886,0.00756898,520.51137367,0.51569734,14.8787727,2.66475303,1.71732486,0.06643047
VCM,2024,2,0.06063132,0.03309116,0.04242078,0.04249409,284.050175,0.72480031,17.52432901,1.42969926,3.47254379,0.07673232
VCM,2024,3,0.04079303,0.04532655,0.05704547,0.07854061,17.21044133,0.63814443,11.47283484,7.19673601,1.65335923,0.01120182
VCM,2024,4,-0.08458439,0.03951015,0.05115771,0.04852746,8.60522067,0.62145438,12.47792091,-0.55278556,-0.35099224,0.02040555
VCM,2025,1,0.00181483,0.02444645,0.03167381,0.02129894,44.175538,0.61915738,19.67581383,1.29242155,-0.41082786,0.1984458
VCM,2025,2,0.04829604,0.0347219,0.04395891,0.03279265,292.84662833,0.61588567,14.23371916,1.42520234,0.17433531,
VCS,2023,1,0.21826926,0.14235,0.193452,0.18702805,1188.25070339,2.00525444,10.4650293,-0.3587145,-0.4589791,0.26001527
VCS,2023,2,0.22801534,0.12202056,0.16480579,0.03130236,1402.73453689,1.82574589,10.87321649,-0.34072528,-0.40204189,0.28234028
VCS,2023,3,0.23271496,0.12396459,0.16401085,0.03165001,1218.38033131,1.75368578,10.93669378,-0.06098674,-0.15465128,0.21016833
VCS,2023,4,0.24377154,0.12963248,0.17177444,0.17225178,1480.51211393,2.01852518,11.8906341,-0.05972744,-0.06799395,0.22150553
VCS,2024,1,0.22138322,0.13250974,0.17111364,0.17744916,1279.65391325,2.16171706,12.93372365,0.03872678,0.06330648,0.19477362
VCS,2024,2,0.22937706,0.13947634,0.17484252,0.18616307,1570.23644761,1.9957903,11.42592929,0.0320546,0.06556002,0.14673584
VCS,2024,3,0.20333322,0.13445299,0.16708433,0.18352997,1012.1867577,1.82141221,11.17435711,-0.05528601,-0.09193459,0.16316818
VCS,2024,4,0.19583737,0.1247945,0.15989836,0.16984089,1182.43656613,1.47173309,9.31705273,-0.04458193,-0.15858456,0.18859549
VCS,2025,1,0.1849412,0.12042329,0.14825954,0.16502404,1028.61211401,1.494776,10.24309752,-0.05199652,-0.15097305,0.19137139
VCS,2025,2,0.19613737,0.1119241,0.14000164,0.15372724,1313.11018892,1.52268167,10.75755774,-0.04751096,-0.11791738,0.2238649
VDL,2023,2,-0.07877058,-0.07940993,-0.0908146,,-297.82347776,0.93618436,-9.79687828,0.51375418,-1.42156432,0.04632734
VDL,2023,2,-0.07877058,,,,-297.82347776,,,0.51375418,-1.42156432,0.04632734
VDL,2023,3,-0.16360802,,,,,,,0.51670693,-3.06881799,0.00995411
VDL,2023,4,-0.01480835,-0.14463206,-0.16102941,-0.18932503,-80.34307843,1.18454095,-6.60547761,-0.46919634,-0.65893903,0.00091707
VDL,2024,1,-0.161652,-0.13342795,-0.14419148,-0.19631496,-620.36502881,1.10786332,-7.03838893,0.20552815,0.73666236,0.00096749
VDL,2024,2,-0.14018854,-0.1255232,-0.13257619,-0.1779698,-72.7347148,1.0325,-7.73751341,-0.86791728,4.00366,
VDL,2024,3,-0.10020888,-0.06808496,-0.0715691,-0.09806476,-56.30384713,1.03752627,-14.46224546,-0.86947402,1.41149216,
VDL,2024,4,0.02745137,-0.05188705,-0.05533523,,97.36960357,0.69448364,-12.42266532,-0.05999369,0.33933327,
VDL,2025,1,-0.0657714,,,,,,,-0.51970989,1.29106734,
VDL,2025,2,-0.05370932,0.00529506,0.00550911,-0.01028411,-42.36088407,1.06960852,194.57465991,0.30565675,0.09757193,
VE1,2023,1,-1.35321195,-0.165709,-0.169905,-0.10760947,-101.34329483,0.74387611,-4.16197177,-0.79003512,-0.99941986,
VE1,2023,2,-1.58074909,-0.16788,-0.172903,-0.11851857,-236.36403217,0.80247505,-4.39204073,0.25196666,-0.98412637,
VE1,2023,3,-0.00055819,-0.112038,-0.117218,-0.10626844,-168.935077,0.74488591,-5.98084208,2.57212418,14.90404682,
VE1,2023,4,-7.24003811,-0.09968804,-0.10453793,,8.04629917,0.71764265,-5.17861375,-0.83169982,1.03761458,
VE1,2024,1,-0.34755745,-0.095878,-0.10147162,-0.1283967,-60.906386,0.75043803,-7.12024124,2.24565854,106.26685531,
VE1,2024,2,,-0.10547582,-0.11220212,-0.17542589,-267.92806767,0.8966655,-7.46875466,-1.0,-1.0,
VE1,2024,3,-6.37778184,-0.08246796,-0.0873789,-0.20813424,-50.03767317,0.88326608,-9.59687199,-0.97889939,-1.25345357,
VE1,2024,4,,0.01923449,0.02064141,0.00411223,470.807742,0.70450029,38.46946462,-1.0,-1.0,
VE1,2025,1,,0.02473143,0.02641078,-0.00998153,-40.2124725,0.82194389,35.53710392,-1.0,-1.0,
VE1,2025,2,-0.03227093,0.06712964,0.072536,-0.03924706,-55.98649983,0.78741697,10.98853967,,,
VE3,2023,1,0.0013775,-0.002988,-0.013924,0.30154335,-73.26356245,2.44723272,-51.25756586,-0.85992289,-0.9240055,1.43681579
VE3,2023,2,0.04401309,-0.006193,-0.029679,0.11931597,-227.21510332,2.53758292,-23.77705156,0.55371172,0.96099777,1.4904337
VE3,2023,3,0.06437228,-0.003379,-0.01661,-0.25312319,37.86592433,2.26208868,-38.43484111,-0.31126884,0.59186421,1.77081816
VE3,2023,4,0.03416033,0.00225583,0.01329297,0.0747608,453.18766699,0.69376126,57.82225495,-0.0493677,0.42027846,1.91211967
VE3,2024,1,0.00048379,0.00342417,0.02017107,0.03566965,22.52975957,2.00599086,31.07886463,4.62358351,2.09787201,2.10244524
VE3,2024,2,0.05861896,0.00630379,0.03841177,0.04804435,36.86429216,0.55273146,14.53362568,0.09503381,-0.11359101,2.2437111
VE3,2024,3,0.02361554,0.00595589,0.04029112,0.04943886,70.49286965,2.09063805,16.29294123,2.4111292,0.29221136,2.47829706
VE3,2024,4,0.02105505,0.00217982,0.01806252,0.0359179,62.96975548,0.68460154,51.85197714,0.5084891,0.89721498,3.16492201
VE3,2025,1,0.01907889,0.00162773,0.01330868,0.01932975,23.49807079,1.74925786,41.7902773,-0.59365764,-0.17273161,3.52440497
VE3,2025,2,0.03561111,0.00159965,0.01443062,0.01902544,53.89516636,1.82202282,40.31189794,0.62962063,0.17410444,3.49029966
VE4,2023,1,-0.01224117,-0.033647,-0.167064,-0.104427,-489.76342315,10.87796208,-59.79357223,-0.26399948,-0.70030375,1.31510921
VE4,2023,2,-0.04967055,-0.047726,-0.243395,-0.11738704,-611.70670817,24.23756155,-92.27028418,-0.25746109,1.15493569,2.59032107
VE4,2023,3,0.01427425,-0.030062,-0.163961,-0.05496755,27.38755156,24.18186377,-142.59629893,-0.14606142,67.97690334,3.09931992
VE4,2023,4,-0.01922259,-0.04977062,-0.30544053,0.00295069,-2368.48331615,28.25874255,-68.03675455,0.62704639,5.02291096,3.13948121
VE4,2024,1,-0.07175791,-0.05509712,-0.39919636,-0.06434112,-1175.13917412,32.40749617,-62.84003559,0.47704743,0.81883372,3.67792169
VE4,2024,2,0.08677736,-0.02494571,-0.18572477,0.02352442,1697.35971498,26.7376354,-142.61561025,0.72770502,1.73612522,2.16854745
VE4,2024,3,0.04612404,-0.02593392,-0.18800347,0.03540595,104.33739105,26.45314326,-148.91567822,-0.39863697,-0.06380717,2.18158315
VE4,2024,4,0.00398345,0.00658107,0.04835961,0.0532234,-171.64311187,26.92442446,570.21663963,-0.4969363,0.11950231,2.49805772
VE4,2025,1,0.07036757,0.02821374,0.17349925,0.11155069,54.21892315,26.77375107,154.01304464,-0.32878581,0.96006429,2.78978669
VE4,2025,2,-0.00857078,0.00022812,0.00140642,0.00230239,26.74465759,26.70004753,18992.72664381,-0.44988677,-0.77151677,2.58155281
VFS,2023,1,0.07237984,0.06238,0.063616,0.08661013,81.60891923,2.02180493,32.18827414,4.1078026,-0.07178239,
VFS,2023,2,0.68640508,0.06989808,0.07143956,0.0263254,463.55073241,2.33835068,24.59465503,-0.45796067,0.00650399,
VFS,2023,3,0.49619009,0.07187048,0.07352829,0.03180352,175.50136883,1.51442382,18.87762715,0.99648048,0.88957987,
VFS,2023,4,0.39776866,0.05878989,0.06962697,0.01248995,173.78442925,1.56637667,21.23501856,-0.55586346,-0.29450734,0.27194039
VFS,2024,1,0.49438746,0.06458648,0.07796478,0.06890223,226.01905619,1.2816875,15.75019365,-0.35108638,2.02472627,0.40052734
VFS,2024,2,0.81197779,0.04867233,0.06663991,0.05379318,249.6113885,1.05595702,15.49428293,0.29937737,0.53828774,0.69477769
VFS,2024,3,0.67478917,0.04331797,0.0712797,0.04751543,248.15894295,1.3294101,19.16276932,0.52569666,0.85161506,1.09495987
VFS,2024,4,0.68575772,0.0445625,0.08176407,0.0593246,319.31452868,1.39303502,17.70485156,4.21317199,4.24064464,1.32001911
VFS,2025,1,0.73137398,0.03669396,0.08263187,0.05289731,264.32509589,1.62044481,20.17364415,0.49372262,1.17748014,1.77802685
VFS,2025,2,0.7591142,0.0307132,0.08410719,0.0504326,269.72133439,1.7723723,21.70574359,1.23390839,0.93302171,2.62312741
VGP,2023,1,0.00230927,0.003438,0.099523,0.01206118,44.77970702,1.07940998,11.04553813,0.18367768,-0.50478821,10.34882946
VGP,2023,2,0.00132099,0.003326,0.097081,0.01099385,890.23872131,1.20457584,12.84200647,0.11228037,-0.05754251,10.07634588
VGP,2023,3,0.0018602,0.003388,0.095212,0.00849614,53.51321084,1.01610717,10.87473844,-0.13838042,-0.48318217,6.71869313
VGP,2023,4,0.000104,0.00301751,0.09067381,0.00184107,1414.9426144,0.88741827,10.10752761,-0.15517383,-0.6375451,5.93654734
VGP,2024,1,0.00842841,0.00348339,0.08895345,0.01016235,42.90940865,1.00069209,11.4244507,-0.44071833,0.80066224,6.79197008
VGP,2024,2,0.00043128,0.00372429,0.0875578,0.00957815,883.65542007,1.00732158,11.77407176,-0.01549913,-0.3520056,7.84471996
VGP,2024,3,0.00407244,0.00392675,0.08674081,0.01051673,49.49007364,1.09235402,12.55092282,-0.19522363,0.5336813,9.06615152
VGP,2024,4,0.0010251,0.0030519,0.07481006,0.01395089,1087.70627298,1.01072282,13.98709166,-0.00010343,0.73411182,6.83390157
VGP,2025,1,0.00448521,0.00360543,0.07343245,0.01065811,46.87156268,0.99574575,13.77599546,0.78291043,-0.07054202,8.84445124
VGP,2025,2,0.00014161,0.00349736,0.0728258,0.01107031,893.57183958,0.92755896,13.15999976,-0.05894234,-0.32768871,5.47151021
VGS,2023,1,0.01164857,0.031961,0.079365,0.05547415,280.80167685,0.97879918,12.56034748,-0.15333585,-0.37638795,0.62393278
VGS,2023,2,0.01453287,0.021103,0.049325,0.04558096,201.56257614,0.96464233,19.91148777,-0.06545284,-0.23919926,0.73265487
VGS,2023,3,0.01305427,0.02279596,0.05300585,0.01044287,168.91364767,1.23897194,23.74662472,-0.11420521,0.6291651,0.79028257
VGS,2023,4,0.01666097,0.02517963,0.06088783,0.01353455,482.61669695,1.34635953,22.75121052,-0.08992905,0.38528156,0.88930462
VGS,2024,1,0.01237388,0.02547892,0.0602392,0.04898201,263.58235514,2.10184053,35.75346822,-0.15771606,-0.05207371,0.9077851
VGS,2024,2,0.00797115,0.02575328,0.06174377,0.04548609,227.35460139,1.93772758,32.07472703,0.25986813,-0.11654811,0.80362245
VGS,2024,3,0.01056092,0.02575509,0.06138177,0.04288358,170.44080068,1.57305102,26.0556219,0.11090467,-0.12206402,0.9471883
VGS,2024,4,0.05229065,0.04595092,0.10636212,0.06843691,1326.06148137,1.11921823,11.04848674,-0.23352322,0.67570441,0.72139205
VGS,2025,1,0.02441037,0.05672372,0.12920409,0.07658838,732.19417394,1.78767433,14.70999793,-0.00033994,0.6755865,0.67887461
VGS,2025,2,0.01459561,0.06465318,0.14543419,0.08764229,623.05993194,1.59080714,11.57159332,0.06670891,0.58853069,0.55370914
VHE,2023,1,0.02136466,0.003755,0.004313,0.01290563,13.48658681,0.36832978,85.96842147,1.20436923,-0.0330209,0.13105939
VHE,2023,2,0.02309957,0.004235,0.004838,0.01354351,13.20948229,0.32807893,67.24158857,0.52608659,0.0955422,0.13016612
VHE,2023,3,0.02200008,0.00388,0.004479,0.01339295,14.44430625,0.28789836,64.40293325,0.22727584,0.18613531,0.11486025
VHE,2023,4,0.02396702,0.004103,0.004882,0.01411216,24.32061892,0.28767095,59.05932608,-0.20105146,0.56712489,0.19130188
VHE,2024,1,0.02664231,0.00507022,0.00628658,0.01609608,11.39274249,0.30716319,48.92124119,-0.17331538,0.1520603,0.22065877
